product_id,product_name,category,brand,price,stock_quantity,rating,launch_date,cost,margin
7381,Product_7381,Sports,BrandC,896.55,748,2.7,2161-06-10,409.35,54.3
7382,Product_7382,Books,BrandE,1821.48,245,3.3,2161-06-17,1011.51,44.5
7383,Product_7383,Books,BrandA,985.82,387,1.7,2161-06-24,388.64,60.6
7384,Product_7384,Clothing,BrandD,1026.03,928,1.3,2161-07-01,387.45,62.2
7385,Product_7385,Electronics,BrandD,836.36,886,4.5,2161-07-08,256.88,69.3
7386,Product_7386,Electronics,BrandC,1579.58,265,2.3,2161-07-15,1193.81,24.4
7387,Product_7387,Health,BrandC,852.55,760,2.4,2161-07-22,279.68,67.2
7388,Product_7388,Electronics,BrandE,542.34,803,4.5,2161-07-29,261.95,51.7
7389,Product_7389,Books,BrandC,1724.75,204,3.8,2161-08-05,694.88,59.7
7390,Product_7390,Sports,BrandE,1195.67,227,4.0,2161-08-12,801.72,32.9
7391,Product_7391,Clothing,BrandC,1185.06,239,3.7,2161-08-19,774.55,34.6
7392,Product_7392,Home,BrandE,1223.59,72,1.4,2161-08-26,860.32,29.7
7393,Product_7393,Sports,BrandC,1439.09,670,4.8,2161-09-02,875.55,39.2
7394,Product_7394,Home,BrandB,629.57,387,4.6,2161-09-09,375.11,40.4
7395,Product_7395,Sports,BrandE,72.52,377,1.9,2161-09-16,36.52,49.6
7396,Product_7396,Electronics,BrandB,1622.13,211,4.2,2161-09-23,1002.77,38.2
7397,Product_7397,Books,BrandB,262.17,647,2.6,2161-09-30,93.75,64.2
7398,Product_7398,Home,BrandB,1445.03,794,3.7,2161-10-07,928.08,35.8
7399,Product_7399,Sports,BrandB,169.22,675,1.7,2161-10-14,59.56,64.8
7400,Product_7400,Books,BrandA,753.74,648,3.2,2161-10-21,550.89,26.9
7401,Product_7401,Home,BrandD,130.74,170,1.5,2161-10-28,72.28,44.7
7402,Product_7402,Clothing,BrandA,1046.82,151,3.1,2161-11-04,591.64,43.5
7403,Product_7403,Sports,BrandC,1308.01,676,2.0,2161-11-11,774.9,40.8
7404,Product_7404,Clothing,BrandC,347.01,808,2.8,2161-11-18,238.75,31.2
7405,Product_7405,Electronics,BrandD,746.4,103,3.7,2161-11-25,402.49,46.1
7406,Product_7406,Clothing,BrandD,1860.83,221,4.5,2161-12-02,956.08,48.6
7407,Product_7407,Clothing,BrandD,887.57,281,1.7,2161-12-09,394.23,55.6
7408,Product_7408,Health,BrandB,1606.07,387,4.6,2161-12-16,584.64,63.6
7409,Product_7409,Sports,BrandA,1854.73,371,2.6,2161-12-23,732.94,60.5
7410,Product_7410,Electronics,BrandC,1948.82,128,4.4,2161-12-30,585.16,70.0
7411,Product_7411,Clothing,BrandA,1797.15,403,3.1,2162-01-06,1320.39,26.5
7412,Product_7412,Books,BrandA,638.22,219,4.4,2162-01-13,435.57,31.8
7413,Product_7413,Home,BrandA,1925.33,172,3.7,2162-01-20,788.12,59.1
7414,Product_7414,Clothing,BrandD,1625.73,471,3.0,2162-01-27,489.66,69.9
7415,Product_7415,Electronics,BrandD,1675.17,859,2.3,2162-02-03,914.74,45.4
7416,Product_7416,Clothing,BrandC,35.27,987,4.9,2162-02-10,17.86,49.4
7417,Product_7417,Home,BrandC,1908.71,452,4.2,2162-02-17,1313.2,31.2
7418,Product_7418,Electronics,BrandC,1557.29,607,2.5,2162-02-24,780.9,49.9
7419,Product_7419,Sports,BrandA,1537.1,501,1.7,2162-03-03,1125.24,26.8
7420,Product_7420,Electronics,BrandD,167.64,51,4.1,2162-03-10,58.33,65.2
7421,Product_7421,Sports,BrandB,468.97,93,5.0,2162-03-17,226.48,51.7
7422,Product_7422,Electronics,BrandA,1924.71,575,2.1,2162-03-24,1476.2,23.3
7423,Product_7423,Home,BrandE,1003.85,20,4.7,2162-03-31,307.04,69.4
7424,Product_7424,Home,BrandA,798.73,105,1.5,2162-04-07,395.69,50.5
7425,Product_7425,Electronics,BrandD,1680.68,847,4.8,2162-04-14,722.44,57.0
7426,Product_7426,Clothing,BrandE,179.24,199,4.0,2162-04-21,101.44,43.4
7427,Product_7427,Home,BrandA,836.8,843,2.4,2162-04-28,367.68,56.1
7428,Product_7428,Sports,BrandD,754.52,351,2.2,2162-05-05,554.54,26.5
7429,Product_7429,Sports,BrandD,702.95,280,3.6,2162-05-12,540.27,23.1
7430,Product_7430,Books,BrandB,618.85,962,3.4,2162-05-19,448.4,27.5
7431,Product_7431,Health,BrandA,424.1,281,4.7,2162-05-26,211.75,50.1
7432,Product_7432,Health,BrandD,349.96,611,4.1,2162-06-02,278.21,20.5
7433,Product_7433,Health,BrandC,1282.61,848,3.2,2162-06-09,856.17,33.2
7434,Product_7434,Sports,BrandD,1839.19,538,4.7,2162-06-16,878.77,52.2
7435,Product_7435,Books,BrandB,1020.16,244,3.4,2162-06-23,353.84,65.3
7436,Product_7436,Health,BrandD,599.46,947,4.4,2162-06-30,379.77,36.6
7437,Product_7437,Health,BrandA,322.52,574,4.4,2162-07-07,214.24,33.6
7438,Product_7438,Electronics,BrandA,1661.14,853,4.7,2162-07-14,600.05,63.9
7439,Product_7439,Electronics,BrandE,1943.13,885,1.3,2162-07-21,1117.04,42.5
7440,Product_7440,Electronics,BrandA,701.57,428,3.3,2162-07-28,556.73,20.6
7441,Product_7441,Clothing,BrandE,585.45,953,2.9,2162-08-04,271.13,53.7
7442,Product_7442,Health,BrandC,1204.98,37,3.0,2162-08-11,543.38,54.9
7443,Product_7443,Clothing,BrandB,1551.78,418,2.8,2162-08-18,1166.4,24.8
7444,Product_7444,Books,BrandC,913.53,301,4.3,2162-08-25,327.69,64.1
7445,Product_7445,Sports,BrandE,1262.0,638,2.3,2162-09-01,967.66,23.3
7446,Product_7446,Health,BrandD,1434.52,70,2.9,2162-09-08,989.45,31.0
7447,Product_7447,Sports,BrandD,1921.38,898,1.8,2162-09-15,951.89,50.5
7448,Product_7448,Electronics,BrandC,334.25,645,2.0,2162-09-22,114.24,65.8
7449,Product_7449,Health,BrandD,1994.78,764,3.6,2162-09-29,617.56,69.0
7450,Product_7450,Home,BrandE,787.35,524,1.5,2162-10-06,384.16,51.2
7451,Product_7451,Clothing,BrandB,1447.78,173,1.8,2162-10-13,944.93,34.7
7452,Product_7452,Clothing,BrandA,1146.97,974,3.1,2162-10-20,623.68,45.6
7453,Product_7453,Health,BrandE,975.9,89,1.2,2162-10-27,653.2,33.1
7454,Product_7454,Electronics,BrandE,1397.66,367,1.5,2162-11-03,887.91,36.5
7455,Product_7455,Clothing,BrandA,794.53,800,4.5,2162-11-10,465.95,41.4
7456,Product_7456,Electronics,BrandA,256.59,206,4.4,2162-11-17,201.1,21.6
7457,Product_7457,Books,BrandB,980.34,61,2.4,2162-11-24,651.13,33.6
7458,Product_7458,Sports,BrandB,1046.22,318,2.4,2162-12-01,792.31,24.3
7459,Product_7459,Home,BrandB,407.79,823,4.7,2162-12-08,171.71,57.9
7460,Product_7460,Sports,BrandD,1871.56,550,1.1,2162-12-15,1229.28,34.3
7461,Product_7461,Sports,BrandE,458.81,59,3.3,2162-12-22,274.78,40.1
7462,Product_7462,Books,BrandA,821.41,104,3.4,2162-12-29,626.04,23.8
7463,Product_7463,Clothing,BrandE,314.08,238,4.2,2163-01-05,174.39,44.5
7464,Product_7464,Home,BrandE,1073.91,461,4.8,2163-01-12,472.33,56.0
7465,Product_7465,Clothing,BrandB,618.74,126,2.4,2163-01-19,304.68,50.8
7466,Product_7466,Health,BrandB,981.1,82,2.8,2163-01-26,401.68,59.1
7467,Product_7467,Sports,BrandE,453.11,219,3.7,2163-02-02,185.77,59.0
7468,Product_7468,Health,BrandB,112.28,407,4.9,2163-02-09,60.09,46.5
7469,Product_7469,Electronics,BrandD,1559.56,945,4.6,2163-02-16,1163.88,25.4
7470,Product_7470,Sports,BrandA,1283.97,616,3.7,2163-02-23,508.37,60.4
7471,Product_7471,Clothing,BrandE,684.78,928,4.4,2163-03-02,304.0,55.6
7472,Product_7472,Sports,BrandA,99.75,971,1.3,2163-03-09,72.47,27.3
7473,Product_7473,Electronics,BrandD,1731.82,585,2.5,2163-03-16,813.31,53.0
7474,Product_7474,Books,BrandB,343.74,646,1.1,2163-03-23,268.53,21.9
7475,Product_7475,Health,BrandC,1861.83,429,1.7,2163-03-30,808.89,56.6
7476,Product_7476,Health,BrandD,959.8,889,3.5,2163-04-06,500.12,47.9
7477,Product_7477,Clothing,BrandC,684.07,573,4.5,2163-04-13,237.92,65.2
7478,Product_7478,Sports,BrandA,1484.81,512,3.5,2163-04-20,1182.04,20.4
7479,Product_7479,Clothing,BrandE,1754.29,78,3.7,2163-04-27,1307.07,25.5
7480,Product_7480,Books,BrandB,744.57,885,1.4,2163-05-04,527.74,29.1
7481,Product_7481,Sports,BrandD,817.65,64,3.7,2163-05-11,309.62,62.1
7482,Product_7482,Sports,BrandB,869.15,940,2.8,2163-05-18,682.0,21.5
7483,Product_7483,Clothing,BrandC,1845.03,979,3.6,2163-05-25,1410.66,23.5
7484,Product_7484,Clothing,BrandC,1386.67,182,2.3,2163-06-01,718.07,48.2
7485,Product_7485,Electronics,BrandE,499.05,65,3.3,2163-06-08,319.8,35.9
7486,Product_7486,Books,BrandC,374.07,834,2.7,2163-06-15,297.85,20.4
7487,Product_7487,Electronics,BrandE,464.58,867,3.2,2163-06-22,234.55,49.5
7488,Product_7488,Health,BrandD,530.81,207,1.6,2163-06-29,189.25,64.3
7489,Product_7489,Sports,BrandE,464.22,53,2.6,2163-07-06,340.69,26.6
7490,Product_7490,Clothing,BrandC,1318.72,220,2.5,2163-07-13,709.79,46.2
7491,Product_7491,Sports,BrandA,236.29,235,3.9,2163-07-20,187.49,20.7
7492,Product_7492,Sports,BrandE,777.78,888,3.8,2163-07-27,447.57,42.5
7493,Product_7493,Home,BrandB,1251.98,611,4.6,2163-08-03,394.05,68.5
7494,Product_7494,Health,BrandA,585.27,958,3.5,2163-08-10,319.48,45.4
7495,Product_7495,Home,BrandE,135.22,437,2.3,2163-08-17,89.11,34.1
7496,Product_7496,Sports,BrandB,168.24,102,4.1,2163-08-24,52.66,68.7
7497,Product_7497,Clothing,BrandA,256.3,435,3.0,2163-08-31,129.87,49.3
7498,Product_7498,Sports,BrandE,1672.51,693,1.8,2163-09-07,631.84,62.2
7499,Product_7499,Health,BrandD,1317.44,962,4.0,2163-09-14,818.85,37.8
7500,Product_7500,Home,BrandB,133.72,420,1.5,2163-09-21,104.12,22.1
7501,Product_7501,Clothing,BrandD,785.18,107,1.7,2163-09-28,480.76,38.8
7502,Product_7502,Sports,BrandC,560.78,523,4.0,2163-10-05,363.07,35.3
7503,Product_7503,Books,BrandE,1158.19,442,4.1,2163-10-12,577.1,50.2
7504,Product_7504,Health,BrandE,1048.0,505,4.2,2163-10-19,609.49,41.8
7505,Product_7505,Health,BrandB,964.84,403,2.2,2163-10-26,551.82,42.8
7506,Product_7506,Books,BrandE,632.45,342,4.5,2163-11-02,429.94,32.0
7507,Product_7507,Sports,BrandC,279.91,597,3.9,2163-11-09,203.9,27.2
7508,Product_7508,Health,BrandE,1486.04,799,4.3,2163-11-16,938.35,36.9
7509,Product_7509,Clothing,BrandA,1760.31,326,3.8,2163-11-23,1390.48,21.0
7510,Product_7510,Sports,BrandD,1888.58,213,3.3,2163-11-30,1348.72,28.6
7511,Product_7511,Sports,BrandC,121.94,555,1.4,2163-12-07,44.18,63.8
7512,Product_7512,Home,BrandC,1481.12,321,3.8,2163-12-14,820.15,44.6
7513,Product_7513,Health,BrandD,1454.37,77,3.8,2163-12-21,1093.13,24.8
7514,Product_7514,Health,BrandD,1894.48,54,2.2,2163-12-28,1462.48,22.8
7515,Product_7515,Books,BrandC,509.56,783,3.9,2164-01-04,249.74,51.0
7516,Product_7516,Home,BrandD,1485.65,855,3.2,2164-01-11,984.77,33.7
7517,Product_7517,Home,BrandB,113.98,70,3.2,2164-01-18,57.59,49.5
7518,Product_7518,Health,BrandD,1264.34,67,2.5,2164-01-25,457.48,63.8
7519,Product_7519,Sports,BrandA,704.94,179,1.5,2164-02-01,523.28,25.8
7520,Product_7520,Home,BrandA,1538.97,379,1.9,2164-02-08,1178.81,23.4
7521,Product_7521,Books,BrandB,1727.29,932,4.1,2164-02-15,954.11,44.8
7522,Product_7522,Home,BrandD,732.82,685,2.1,2164-02-22,226.55,69.1
7523,Product_7523,Books,BrandA,1053.54,680,1.0,2164-02-29,745.93,29.2
7524,Product_7524,Home,BrandE,239.22,900,5.0,2164-03-07,128.82,46.1
7525,Product_7525,Books,BrandD,836.73,449,1.8,2164-03-14,282.41,66.2
7526,Product_7526,Home,BrandB,724.8,260,3.6,2164-03-21,286.08,60.5
7527,Product_7527,Home,BrandD,370.33,446,4.7,2164-03-28,139.27,62.4
7528,Product_7528,Clothing,BrandC,1789.48,636,3.4,2164-04-04,1150.89,35.7
7529,Product_7529,Books,BrandC,300.44,130,4.2,2164-04-11,135.11,55.0
7530,Product_7530,Books,BrandA,1273.3,233,4.9,2164-04-18,463.28,63.6
7531,Product_7531,Books,BrandC,1780.83,903,4.4,2164-04-25,1351.34,24.1
7532,Product_7532,Electronics,BrandB,1824.38,153,3.2,2164-05-02,1419.85,22.2
7533,Product_7533,Home,BrandA,1587.51,329,2.5,2164-05-09,586.25,63.1
7534,Product_7534,Books,BrandB,356.4,636,2.9,2164-05-16,147.95,58.5
7535,Product_7535,Health,BrandB,1635.78,865,4.4,2164-05-23,975.02,40.4
7536,Product_7536,Electronics,BrandC,556.75,890,4.4,2164-05-30,208.92,62.5
7537,Product_7537,Clothing,BrandC,1845.18,611,4.4,2164-06-06,699.87,62.1
7538,Product_7538,Books,BrandB,1419.63,52,3.4,2164-06-13,664.8,53.2
7539,Product_7539,Books,BrandC,1571.61,843,2.9,2164-06-20,1217.35,22.5
7540,Product_7540,Electronics,BrandC,174.64,467,2.2,2164-06-27,136.43,21.9
7541,Product_7541,Home,BrandC,1167.62,639,1.0,2164-07-04,841.73,27.9
7542,Product_7542,Health,BrandD,1643.18,412,4.1,2164-07-11,1064.54,35.2
7543,Product_7543,Clothing,BrandB,1723.87,13,2.1,2164-07-18,1138.33,34.0
7544,Product_7544,Books,BrandE,62.12,495,2.3,2164-07-25,33.22,46.5
7545,Product_7545,Home,BrandB,1878.62,516,4.4,2164-08-01,1061.57,43.5
7546,Product_7546,Health,BrandA,91.46,761,1.2,2164-08-08,56.45,38.3
7547,Product_7547,Health,BrandC,1230.96,367,4.7,2164-08-15,819.38,33.4
7548,Product_7548,Clothing,BrandC,1388.31,538,1.0,2164-08-22,483.72,65.2
7549,Product_7549,Sports,BrandE,219.15,636,4.8,2164-08-29,90.39,58.8
7550,Product_7550,Health,BrandA,100.78,451,2.8,2164-09-05,78.76,21.8
7551,Product_7551,Sports,BrandD,1570.9,540,1.4,2164-09-12,734.51,53.2
7552,Product_7552,Health,BrandB,772.42,514,3.7,2164-09-19,335.41,56.6
7553,Product_7553,Clothing,BrandD,218.69,480,4.6,2164-09-26,111.74,48.9
7554,Product_7554,Electronics,BrandA,1526.52,413,2.8,2164-10-03,680.0,55.5
7555,Product_7555,Clothing,BrandE,1699.08,227,3.8,2164-10-10,587.19,65.4
7556,Product_7556,Clothing,BrandA,1176.84,136,4.9,2164-10-17,475.42,59.6
7557,Product_7557,Electronics,BrandE,326.67,768,2.0,2164-10-24,202.56,38.0
7558,Product_7558,Electronics,BrandD,35.37,239,4.3,2164-10-31,14.56,58.8
7559,Product_7559,Home,BrandD,1403.1,790,2.2,2164-11-07,875.3,37.6
7560,Product_7560,Health,BrandA,1102.53,834,2.7,2164-11-14,385.93,65.0
7561,Product_7561,Home,BrandA,1303.34,671,2.1,2164-11-21,418.29,67.9
7562,Product_7562,Electronics,BrandC,1627.3,471,2.8,2164-11-28,1189.2,26.9
7563,Product_7563,Sports,BrandE,871.28,517,1.0,2164-12-05,592.48,32.0
7564,Product_7564,Sports,BrandC,253.41,460,2.2,2164-12-12,160.41,36.7
7565,Product_7565,Clothing,BrandB,1880.27,304,2.8,2164-12-19,593.13,68.5
7566,Product_7566,Books,BrandB,1092.8,654,3.5,2164-12-26,458.62,58.0
7567,Product_7567,Clothing,BrandA,1232.51,953,3.5,2165-01-02,870.35,29.4
7568,Product_7568,Clothing,BrandD,1867.16,180,3.3,2165-01-09,695.21,62.8
7569,Product_7569,Books,BrandB,1863.51,29,2.2,2165-01-16,1316.43,29.4
7570,Product_7570,Health,BrandB,1146.33,971,4.8,2165-01-23,678.76,40.8
7571,Product_7571,Electronics,BrandC,598.73,764,2.6,2165-01-30,401.26,33.0
7572,Product_7572,Sports,BrandC,1994.24,39,1.9,2165-02-06,1240.92,37.8
7573,Product_7573,Clothing,BrandB,1363.23,186,3.2,2165-02-13,693.2,49.2
7574,Product_7574,Books,BrandA,819.83,318,4.0,2165-02-20,365.63,55.4
7575,Product_7575,Home,BrandC,1121.87,815,1.0,2165-02-27,713.92,36.4
7576,Product_7576,Clothing,BrandB,834.59,226,2.1,2165-03-06,587.1,29.7
7577,Product_7577,Sports,BrandD,1777.17,731,4.3,2165-03-13,572.9,67.8
7578,Product_7578,Electronics,BrandC,967.59,891,3.0,2165-03-20,474.08,51.0
7579,Product_7579,Clothing,BrandB,1647.94,323,2.6,2165-03-27,783.37,52.5
7580,Product_7580,Clothing,BrandE,1681.15,902,4.7,2165-04-03,974.62,42.0
7581,Product_7581,Health,BrandC,1649.54,942,1.4,2165-04-10,588.82,64.3
7582,Product_7582,Books,BrandE,1445.77,42,3.5,2165-04-17,1108.49,23.3
7583,Product_7583,Home,BrandC,1710.48,655,2.4,2165-04-24,982.25,42.6
7584,Product_7584,Home,BrandC,777.52,277,1.3,2165-05-01,592.37,23.8
7585,Product_7585,Electronics,BrandE,233.75,318,1.9,2165-05-08,165.6,29.2
7586,Product_7586,Sports,BrandA,1685.7,173,3.5,2165-05-15,667.23,60.4
7587,Product_7587,Electronics,BrandB,998.85,758,1.1,2165-05-22,365.75,63.4
7588,Product_7588,Clothing,BrandA,259.12,684,3.4,2165-05-29,189.32,26.9
7589,Product_7589,Clothing,BrandA,235.05,40,4.8,2165-06-05,133.52,43.2
7590,Product_7590,Home,BrandB,322.69,408,4.2,2165-06-12,99.99,69.0
7591,Product_7591,Sports,BrandD,1503.19,561,2.4,2165-06-19,1153.12,23.3
7592,Product_7592,Books,BrandA,1423.16,322,1.6,2165-06-26,763.55,46.3
7593,Product_7593,Sports,BrandA,411.62,179,2.9,2165-07-03,185.42,55.0
7594,Product_7594,Clothing,BrandA,1694.61,853,2.6,2165-07-10,946.1,44.2
7595,Product_7595,Books,BrandD,566.18,158,4.9,2165-07-17,402.81,28.9
7596,Product_7596,Sports,BrandC,1587.01,36,5.0,2165-07-24,563.62,64.5
7597,Product_7597,Sports,BrandE,980.17,405,2.6,2165-07-31,469.96,52.1
7598,Product_7598,Books,BrandE,1464.44,538,1.6,2165-08-07,672.81,54.1
7599,Product_7599,Clothing,BrandD,765.87,375,4.6,2165-08-14,551.29,28.0
7600,Product_7600,Sports,BrandA,697.55,897,4.2,2165-08-21,480.77,31.1
7601,Product_7601,Books,BrandE,1683.51,255,3.0,2165-08-28,841.84,50.0
7602,Product_7602,Health,BrandD,75.43,277,2.5,2165-09-04,47.69,36.8
7603,Product_7603,Health,BrandB,1949.6,248,2.8,2165-09-11,969.39,50.3
7604,Product_7604,Clothing,BrandE,1298.12,692,4.6,2165-09-18,760.25,41.4
7605,Product_7605,Books,BrandB,867.8,16,1.7,2165-09-25,690.43,20.4
7606,Product_7606,Health,BrandA,1257.97,367,4.2,2165-10-02,714.26,43.2
7607,Product_7607,Books,BrandE,249.87,124,1.1,2165-10-09,198.47,20.6
7608,Product_7608,Sports,BrandD,1030.53,311,4.7,2165-10-16,694.16,32.6
7609,Product_7609,Clothing,BrandC,1970.27,211,3.0,2165-10-23,710.01,64.0
7610,Product_7610,Health,BrandE,474.36,471,1.9,2165-10-30,331.1,30.2
7611,Product_7611,Sports,BrandE,1445.94,748,1.0,2165-11-06,550.39,61.9
7612,Product_7612,Electronics,BrandE,872.77,414,3.2,2165-11-13,494.13,43.4
7613,Product_7613,Electronics,BrandE,1306.65,499,2.0,2165-11-20,792.64,39.3
7614,Product_7614,Clothing,BrandD,413.75,810,3.5,2165-11-27,308.71,25.4
7615,Product_7615,Health,BrandD,943.58,711,2.1,2165-12-04,382.35,59.5
7616,Product_7616,Health,BrandC,1960.28,888,1.4,2165-12-11,1446.63,26.2
7617,Product_7617,Health,BrandD,394.6,180,3.0,2165-12-18,302.76,23.3
7618,Product_7618,Books,BrandD,1274.71,388,3.3,2165-12-25,439.45,65.5
7619,Product_7619,Sports,BrandA,1153.32,641,2.8,2166-01-01,856.5,25.7
7620,Product_7620,Health,BrandA,1132.28,632,2.8,2166-01-08,486.42,57.0
7621,Product_7621,Sports,BrandB,1232.17,186,3.4,2166-01-15,419.55,66.0
7622,Product_7622,Clothing,BrandC,1006.96,899,3.1,2166-01-22,784.71,22.1
7623,Product_7623,Health,BrandA,38.78,738,1.5,2166-01-29,19.24,50.4
7624,Product_7624,Clothing,BrandC,1800.69,673,1.8,2166-02-05,1101.11,38.9
7625,Product_7625,Health,BrandC,1654.82,962,1.6,2166-02-12,953.9,42.4
7626,Product_7626,Electronics,BrandE,352.46,623,3.8,2166-02-19,143.31,59.3
7627,Product_7627,Home,BrandC,829.48,467,3.1,2166-02-26,526.54,36.5
7628,Product_7628,Clothing,BrandE,1542.25,456,2.7,2166-03-05,498.24,67.7
7629,Product_7629,Health,BrandB,1960.22,133,4.2,2166-03-12,787.12,59.8
7630,Product_7630,Home,BrandB,1902.52,697,2.3,2166-03-19,1469.38,22.8
7631,Product_7631,Clothing,BrandB,1799.22,174,3.3,2166-03-26,1397.55,22.3
7632,Product_7632,Books,BrandE,320.96,260,1.3,2166-04-02,173.74,45.9
7633,Product_7633,Health,BrandE,1829.38,316,4.0,2166-04-09,703.46,61.5
7634,Product_7634,Books,BrandB,1757.5,823,3.8,2166-04-16,897.75,48.9
7635,Product_7635,Electronics,BrandE,757.02,869,4.2,2166-04-23,559.09,26.1
7636,Product_7636,Health,BrandD,792.07,930,4.5,2166-04-30,265.45,66.5
7637,Product_7637,Electronics,BrandD,922.52,886,4.0,2166-05-07,335.74,63.6
7638,Product_7638,Home,BrandE,1314.07,990,4.4,2166-05-14,982.7,25.2
7639,Product_7639,Clothing,BrandE,525.37,268,2.4,2166-05-21,266.73,49.2
7640,Product_7640,Sports,BrandA,50.78,793,2.4,2166-05-28,17.35,65.8
7641,Product_7641,Electronics,BrandA,286.75,469,4.8,2166-06-04,105.98,63.0
7642,Product_7642,Sports,BrandC,883.03,223,4.7,2166-06-11,654.52,25.9
7643,Product_7643,Sports,BrandC,567.6,251,3.2,2166-06-18,309.37,45.5
7644,Product_7644,Clothing,BrandC,1530.21,63,2.5,2166-06-25,583.77,61.9
7645,Product_7645,Home,BrandB,217.85,974,4.5,2166-07-02,162.74,25.3
7646,Product_7646,Clothing,BrandD,1835.34,906,2.3,2166-07-09,1326.29,27.7
7647,Product_7647,Health,BrandB,1791.18,829,1.6,2166-07-16,557.97,68.8
7648,Product_7648,Electronics,BrandE,1817.97,463,3.6,2166-07-23,1073.5,41.0
7649,Product_7649,Sports,BrandA,1480.52,942,1.2,2166-07-30,625.03,57.8
7650,Product_7650,Clothing,BrandE,218.46,123,2.5,2166-08-06,123.77,43.3
7651,Product_7651,Clothing,BrandE,879.08,581,4.2,2166-08-13,386.47,56.0
7652,Product_7652,Clothing,BrandA,267.15,237,2.2,2166-08-20,122.34,54.2
7653,Product_7653,Electronics,BrandE,1975.46,74,4.7,2166-08-27,1187.11,39.9
7654,Product_7654,Home,BrandC,669.41,441,4.8,2166-09-03,381.18,43.1
7655,Product_7655,Clothing,BrandA,1172.73,499,4.3,2166-09-10,583.55,50.2
7656,Product_7656,Electronics,BrandE,1559.89,521,5.0,2166-09-17,551.86,64.6
7657,Product_7657,Sports,BrandC,1841.63,911,3.1,2166-09-24,1445.15,21.5
7658,Product_7658,Health,BrandC,1512.32,267,3.3,2166-10-01,585.73,61.3
7659,Product_7659,Books,BrandD,1350.64,966,4.3,2166-10-08,832.75,38.3
7660,Product_7660,Electronics,BrandC,934.63,486,3.0,2166-10-15,319.06,65.9
7661,Product_7661,Books,BrandB,1212.77,986,2.6,2166-10-22,781.21,35.6
7662,Product_7662,Clothing,BrandA,192.86,599,3.5,2166-10-29,67.0,65.3
7663,Product_7663,Clothing,BrandA,1768.43,49,3.6,2166-11-05,733.46,58.5
7664,Product_7664,Electronics,BrandA,1089.84,654,4.0,2166-11-12,679.51,37.7
7665,Product_7665,Books,BrandE,85.07,58,3.7,2166-11-19,37.56,55.8
7666,Product_7666,Clothing,BrandE,1840.2,453,4.0,2166-11-26,1042.34,43.4
7667,Product_7667,Sports,BrandB,981.16,829,3.7,2166-12-03,355.43,63.8
7668,Product_7668,Home,BrandC,1737.84,722,2.9,2166-12-10,697.22,59.9
7669,Product_7669,Home,BrandE,1714.49,71,1.5,2166-12-17,1143.37,33.3
7670,Product_7670,Clothing,BrandC,1632.42,755,4.1,2166-12-24,518.41,68.2
7671,Product_7671,Books,BrandC,127.5,750,1.1,2166-12-31,45.38,64.4
7672,Product_7672,Health,BrandE,497.9,189,5.0,2167-01-07,202.88,59.3
7673,Product_7673,Clothing,BrandE,1751.72,995,4.3,2167-01-14,543.2,69.0
7674,Product_7674,Health,BrandB,1798.49,561,3.7,2167-01-21,625.32,65.2
7675,Product_7675,Health,BrandD,918.85,716,4.9,2167-01-28,404.93,55.9
7676,Product_7676,Books,BrandA,882.88,565,3.4,2167-02-04,305.88,65.4
7677,Product_7677,Health,BrandE,354.41,821,1.2,2167-02-11,259.8,26.7
7678,Product_7678,Sports,BrandE,1936.98,992,3.2,2167-02-18,645.09,66.7
7679,Product_7679,Books,BrandC,430.21,735,2.1,2167-02-25,314.26,27.0
7680,Product_7680,Clothing,BrandD,385.92,155,2.5,2167-03-04,274.56,28.9
7681,Product_7681,Sports,BrandE,1323.15,871,2.8,2167-03-11,463.61,65.0
7682,Product_7682,Electronics,BrandD,489.47,562,4.1,2167-03-18,153.01,68.7
7683,Product_7683,Home,BrandA,1877.85,752,3.0,2167-03-25,610.29,67.5
7684,Product_7684,Clothing,BrandC,26.76,841,2.9,2167-04-01,15.93,40.5
7685,Product_7685,Clothing,BrandB,16.48,672,2.2,2167-04-08,10.47,36.5
7686,Product_7686,Clothing,BrandA,1012.23,640,3.2,2167-04-15,617.79,39.0
7687,Product_7687,Sports,BrandD,978.68,84,2.0,2167-04-22,558.57,42.9
7688,Product_7688,Electronics,BrandD,330.91,68,2.0,2167-04-29,128.18,61.3
7689,Product_7689,Books,BrandA,991.57,384,4.0,2167-05-06,714.4,28.0
7690,Product_7690,Electronics,BrandD,826.26,372,2.4,2167-05-13,383.2,53.6
7691,Product_7691,Sports,BrandB,1781.21,54,1.2,2167-05-20,1412.66,20.7
7692,Product_7692,Clothing,BrandB,23.46,84,2.4,2167-05-27,11.55,50.8
7693,Product_7693,Home,BrandD,1952.66,856,3.6,2167-06-03,842.58,56.8
7694,Product_7694,Clothing,BrandD,1250.66,979,4.3,2167-06-10,934.4,25.3
7695,Product_7695,Books,BrandB,307.93,940,4.8,2167-06-17,179.74,41.6
7696,Product_7696,Health,BrandD,98.29,840,4.0,2167-06-24,64.96,33.9
7697,Product_7697,Home,BrandE,1078.52,591,2.7,2167-07-01,543.79,49.6
7698,Product_7698,Clothing,BrandC,473.61,731,2.2,2167-07-08,352.11,25.7
7699,Product_7699,Home,BrandE,605.83,935,1.5,2167-07-15,459.74,24.1
7700,Product_7700,Health,BrandD,494.04,621,3.5,2167-07-22,256.1,48.2
